Record #:  3
Notes :
1.	Sirisha - 39 - F, Normal,
Spontaneous blinks ~ 3 mins
Electrode placement: 1
Ch1, Ch2- vertical channel, Ch3-Hrzontal (L- positive, R - negative)
LPF: order= 4, Cut-off:15 Hz
Only one common reference for Ch-A and Ch-B


6/20/20224:22:42 PMRecord #:  3
Notes :
1.	Sirisha - 39 - F, Normal,
Spontaneous blinks ~ 3 mins
Electrode placement: 1
Ch1, Ch2- vertical channel, Ch3-Hrzontal (L- positive, R - negative)
LPF: order= 4, Cut-off:15 Hz
Only one common reference for Ch-A and Ch-B


6/20/20224:22:42 PM
Volts Data

CH1	CH2	CH3	
-14.673427E-3	-16.983055E-3	272.557139E-6
-14.673024E-3	-16.982943E-3	272.177160E-6
-14.672779E-3	-16.983323E-3	271.596014E-6
-14.672600E-3	-16.983747E-3	270.836055E-6
-14.672376E-3	-16.983457E-3	269.852579E-6
-14.672108E-3	-16.982406E-3	268.712640E-6
-14.671952E-3	-16.981490E-3	267.662108E-6
-14.671862E-3	-16.981311E-3	266.969204E-6
-14.671683E-3	-16.981512E-3	266.633928E-6
-14.671259E-3	-16.981311E-3	266.522169E-6
-14.670677E-3	-16.980596E-3	266.544521E-6
-14.670230E-3	-16.980171E-3	266.745687E-6
-14.670074E-3	-16.980551E-3	267.215073E-6
-14.670119E-3	-16.981378E-3	267.840922E-6
-14.670208E-3	-16.981848E-3	268.399715E-6
-14.670298E-3	-16.981848E-3	268.734992E-6
-14.670521E-3	-16.982049E-3	268.958509E-6
-14.671013E-3	-16.982876E-3	269.159675E-6
-14.671594E-3	-16.983815E-3	269.271433E-6
-14.672086E-3	-16.984060E-3	269.226730E-6
-14.672443E-3	-16.983546E-3	269.003212E-6
-14.672801E-3	-16.983032E-3	268.734992E-6
-14.673203E-3	-16.983099E-3	268.578529E-6
-14.673471E-3	-16.983435E-3	268.422067E-6
-14.673427E-3	-16.983300E-3	268.131495E-6
-14.673091E-3	-16.982608E-3	267.729163E-6
-14.672689E-3	-16.982116E-3	267.349184E-6
-14.672443E-3	-16.982317E-3	267.148018E-6
-14.672354E-3	-16.982764E-3	267.103314E-6
-14.672309E-3	-16.982697E-3	267.036259E-6
-14.672443E-3	-16.982093E-3	266.946852E-6
-14.672868E-3	-16.981736E-3	266.924500E-6
-14.673583E-3	-16.982071E-3	267.103314E-6
-14.674388E-3	-16.982585E-3	267.371535E-6
-14.674991E-3	-16.982384E-3	267.483294E-6
-14.675416E-3	-16.981378E-3	267.371535E-6
-14.675796E-3	-16.980395E-3	267.103314E-6
-14.676154E-3	-16.980037E-3	266.835093E-6
-14.676265E-3	-16.979925E-3	266.522169E-6
-14.675930E-3	-16.979367E-3	266.075134E-6
-14.675193E-3	-16.978361E-3	265.471637E-6
-14.674298E-3	-16.977757E-3	264.957547E-6
-14.673449E-3	-16.978137E-3	264.666975E-6
-14.672600E-3	-16.979009E-3	264.599919E-6
-14.671661E-3	-16.979523E-3	264.622271E-6
-14.670745E-3	-16.979523E-3	264.689326E-6
-14.670119E-3	-16.979568E-3	264.890492E-6
-14.669850E-3	-16.980059E-3	265.337527E-6
-14.669761E-3	-16.980439E-3	265.918672E-6
-14.669627E-3	-16.979903E-3	266.455114E-6
-14.669381E-3	-16.978383E-3	266.857445E-6
-14.669202E-3	-16.976751E-3	267.282128E-6
-14.669158E-3	-16.975634E-3	267.796218E-6
-14.669202E-3	-16.974874E-3	268.332660E-6
-14.669158E-3	-16.973868E-3	268.645585E-6
-14.669113E-3	-16.972773E-3	268.623233E-6
-14.669225E-3	-16.972393E-3	268.399715E-6
-14.669605E-3	-16.973220E-3	268.109143E-6
-14.670096E-3	-16.974784E-3	267.751515E-6
-14.670566E-3	-16.976170E-3	267.192721E-6
-14.671125E-3	-16.977288E-3	266.455114E-6
-14.671952E-3	-16.978785E-3	265.762210E-6
-14.673091E-3	-16.980931E-3	265.292823E-6
-14.674254E-3	-16.983055E-3	265.046954E-6
-14.675170E-3	-16.984195E-3	264.845788E-6
-14.675751E-3	-16.984284E-3	264.644623E-6
-14.676176E-3	-16.984127E-3	264.555216E-6
-14.676467E-3	-16.984329E-3	264.666975E-6
-14.676556E-3	-16.984485E-3	264.935195E-6
-14.676332E-3	-16.983904E-3	265.203416E-6
-14.675885E-3	-16.982540E-3	265.493989E-6
-14.675550E-3	-16.981199E-3	265.918672E-6
-14.675461E-3	-16.980372E-3	266.656280E-6
-14.675550E-3	-16.979747E-3	267.572701E-6
-14.675640E-3	-16.978696E-3	268.399715E-6
-14.675662E-3	-16.977400E-3	268.980861E-6
-14.675662E-3	-16.976729E-3	269.316137E-6
-14.675684E-3	-16.977176E-3	269.517303E-6
-14.675528E-3	-16.978204E-3	269.450247E-6
-14.675058E-3	-16.978875E-3	269.047916E-6
-14.674366E-3	-16.979009E-3	268.355012E-6
-14.673695E-3	-16.979277E-3	267.572701E-6
-14.673203E-3	-16.980082E-3	266.946852E-6
-14.672846E-3	-16.980931E-3	266.455114E-6
-14.672443E-3	-16.981021E-3	265.941024E-6
-14.672063E-3	-16.980350E-3	265.337527E-6
-14.671840E-3	-16.979657E-3	264.711678E-6
-14.671817E-3	-16.979545E-3	264.175236E-6
-14.671862E-3	-16.979702E-3	263.683498E-6
-14.671773E-3	-16.979478E-3	263.147056E-6
-14.671616E-3	-16.978920E-3	262.521207E-6
-14.671616E-3	-16.978830E-3	262.007117E-6
-14.671795E-3	-16.979679E-3	261.783600E-6
-14.672086E-3	-16.980931E-3	261.761248E-6
-14.672287E-3	-16.981691E-3	261.805952E-6
-14.672443E-3	-16.981870E-3	261.805952E-6
-14.672667E-3	-16.982116E-3	261.895359E-6
-14.672935E-3	-16.982853E-3	262.163579E-6
-14.673091E-3	-16.983636E-3	262.521207E-6
-14.672913E-3	-16.983703E-3	262.811780E-6
-14.672533E-3	-16.983144E-3	262.923539E-6
-14.672153E-3	-16.982809E-3	262.923539E-6
-14.671907E-3	-16.983256E-3	262.834132E-6
-14.671706E-3	-16.984083E-3	262.565911E-6
-14.671437E-3	-16.984507E-3	261.962414E-6
-14.671147E-3	-16.984418E-3	261.001289E-6
-14.671102E-3	-16.984440E-3	259.950757E-6
-14.671348E-3	-16.984954E-3	259.056687E-6
-14.671706E-3	-16.985379E-3	258.363783E-6
-14.671929E-3	-16.984977E-3	257.827342E-6
-14.671952E-3	-16.983747E-3	257.425010E-6
-14.671862E-3	-16.982518E-3	257.290900E-6
-14.671706E-3	-16.981803E-3	257.447362E-6
-14.671460E-3	-16.981199E-3	257.760286E-6
-14.671080E-3	-16.980082E-3	258.028507E-6
-14.670722E-3	-16.978562E-3	258.184969E-6
-14.670677E-3	-16.977601E-3	258.386135E-6
-14.671057E-3	-16.977780E-3	258.766115E-6
-14.671706E-3	-16.978584E-3	259.257853E-6
-14.672309E-3	-16.979098E-3	259.704888E-6
-14.672846E-3	-16.979143E-3	260.062516E-6
-14.673360E-3	-16.979322E-3	260.487199E-6
-14.673784E-3	-16.980082E-3	261.045992E-6
-14.673963E-3	-16.980976E-3	261.627138E-6
-14.673740E-3	-16.981311E-3	262.051821E-6
-14.673248E-3	-16.981088E-3	262.230635E-6
-14.672756E-3	-16.981088E-3	262.364745E-6
-14.672443E-3	-16.981713E-3	262.588263E-6
-14.672197E-3	-16.982429E-3	262.834132E-6
-14.671884E-3	-16.982451E-3	262.968242E-6
-14.671549E-3	-16.981803E-3	263.012946E-6
-14.671415E-3	-16.981289E-3	263.035297E-6
-14.671482E-3	-16.981468E-3	263.012946E-6
-14.671594E-3	-16.981937E-3	262.632966E-6
-14.671527E-3	-16.981937E-3	261.560082E-6
-14.671236E-3	-16.981468E-3	259.771943E-6
-14.670812E-3	-16.981244E-3	257.648528E-6
-14.670320E-3	-16.981602E-3	255.726278E-6
-14.669560E-3	-16.981915E-3	254.228711E-6
-14.668398E-3	-16.981311E-3	253.312290E-6
-14.666967E-3	-16.979814E-3	253.044069E-6
-14.665604E-3	-16.978249E-3	253.535807E-6
-14.664620E-3	-16.977198E-3	254.787505E-6
-14.664039E-3	-16.976304E-3	256.486237E-6
-14.663748E-3	-16.974941E-3	258.184969E-6
-14.663793E-3	-16.973287E-3	259.593129E-6
-14.664240E-3	-16.972192E-3	260.733068E-6
-14.665022E-3	-16.972169E-3	261.761248E-6
-14.665850E-3	-16.972706E-3	262.744725E-6
-14.666453E-3	-16.972974E-3	263.683498E-6
-14.666811E-3	-16.972885E-3	264.666975E-6
-14.667124E-3	-16.973153E-3	265.806913E-6
-14.667504E-3	-16.974114E-3	267.125666E-6
-14.667839E-3	-16.975142E-3	268.355012E-6
-14.667995E-3	-16.975388E-3	269.204378E-6
-14.668040E-3	-16.974829E-3	269.606709E-6
-14.668152E-3	-16.974315E-3	269.673765E-6
-14.668465E-3	-16.974360E-3	269.562006E-6
-14.668867E-3	-16.974606E-3	269.271433E-6
-14.669202E-3	-16.974382E-3	268.667936E-6
-14.669560E-3	-16.973779E-3	267.840922E-6
-14.670096E-3	-16.973577E-3	266.924500E-6
-14.670901E-3	-16.974248E-3	266.097486E-6
-14.671884E-3	-16.975231E-3	265.382230E-6
-14.672913E-3	-16.975723E-3	264.622271E-6
-14.673963E-3	-16.975701E-3	263.839960E-6
-14.675125E-3	-16.975924E-3	263.191760E-6
-14.676332E-3	-16.976863E-3	262.901187E-6
-14.677405E-3	-16.978070E-3	262.878835E-6
-14.678076E-3	-16.978785E-3	263.012946E-6
-14.678434E-3	-16.979076E-3	263.236463E-6
-14.678657E-3	-16.979657E-3	263.616443E-6
-14.678881E-3	-16.981043E-3	264.219940E-6
-14.679037E-3	-16.982675E-3	264.823437E-6
-14.679037E-3	-16.983747E-3	265.225768E-6
-14.678903E-3	-16.984105E-3	265.337527E-6
-14.678814E-3	-16.984373E-3	265.337527E-6
-14.678724E-3	-16.984820E-3	265.426934E-6
-14.678501E-3	-16.984910E-3	265.538692E-6
-14.677919E-3	-16.983971E-3	265.583396E-6
-14.677092E-3	-16.982228E-3	265.538692E-6
-14.676265E-3	-16.980618E-3	265.561044E-6
-14.675505E-3	-16.979724E-3	265.717506E-6
-14.674678E-3	-16.979076E-3	265.896320E-6
-14.673740E-3	-16.978070E-3	265.873969E-6
-14.672913E-3	-16.976818E-3	265.605748E-6
-14.672555E-3	-16.976215E-3	265.203416E-6
-14.672734E-3	-16.976729E-3	264.845788E-6
-14.673226E-3	-16.977780E-3	264.443457E-6
-14.673740E-3	-16.978540E-3	263.907015E-6
-14.674187E-3	-16.978920E-3	263.258815E-6
-14.674701E-3	-16.979568E-3	262.744725E-6
-14.675260E-3	-16.980752E-3	262.588263E-6
-14.675729E-3	-16.981915E-3	262.811780E-6
-14.675952E-3	-16.982250E-3	263.370574E-6
-14.676020E-3	-16.981848E-3	264.331698E-6
-14.676176E-3	-16.981490E-3	265.851617E-6
-14.676556E-3	-16.981758E-3	267.975032E-6
-14.676958E-3	-16.982250E-3	270.456076E-6
-14.677137E-3	-16.982317E-3	272.914767E-6
-14.677070E-3	-16.982049E-3	275.127590E-6
-14.676958E-3	-16.982161E-3	277.049839E-6
-14.676936E-3	-16.982988E-3	278.636813E-6
-14.676869E-3	-16.983971E-3	279.732049E-6
-14.676668E-3	-16.984239E-3	280.112028E-6
-14.676489E-3	-16.983815E-3	279.799104E-6
-14.676578E-3	-16.983457E-3	278.949738E-6
-14.677025E-3	-16.983680E-3	277.787447E-6
-14.677718E-3	-16.984016E-3	276.356936E-6
-14.678434E-3	-16.983725E-3	274.635851E-6
-14.679126E-3	-16.982898E-3	272.825360E-6
-14.679842E-3	-16.982205E-3	271.193683E-6
-14.680512E-3	-16.982093E-3	269.919634E-6
-14.680892E-3	-16.982049E-3	268.980861E-6
-14.680736E-3	-16.981445E-3	268.198550E-6
-14.680199E-3	-16.980372E-3	267.505646E-6
-14.679506E-3	-16.979724E-3	267.058611E-6
-14.678881E-3	-16.979948E-3	266.857445E-6
-14.678277E-3	-16.980506E-3	266.700983E-6
-14.677741E-3	-16.980551E-3	266.365707E-6
-14.677361E-3	-16.980037E-3	265.695155E-6
-14.677405E-3	-16.979679E-3	264.778733E-6
-14.677830E-3	-16.979903E-3	263.750553E-6
-14.678456E-3	-16.980194E-3	262.610614E-6
-14.678970E-3	-16.979858E-3	261.269510E-6
-14.679350E-3	-16.978920E-3	259.861350E-6
-14.679730E-3	-16.978160E-3	258.632004E-6
-14.680132E-3	-16.978003E-3	257.760286E-6
-14.680400E-3	-16.977914E-3	257.156789E-6
-14.680378E-3	-16.977176E-3	256.732106E-6
-14.680199E-3	-16.975969E-3	256.419182E-6
-14.680088E-3	-16.975231E-3	256.396830E-6
-14.680132E-3	-16.975544E-3	256.799161E-6
-14.680222E-3	-16.976371E-3	257.492065E-6
-14.680199E-3	-16.976885E-3	258.274376E-6
-14.680088E-3	-16.977020E-3	258.967280E-6
-14.680110E-3	-16.977400E-3	259.660184E-6
-14.680289E-3	-16.978361E-3	260.330737E-6
-14.680512E-3	-16.979210E-3	260.889530E-6
-14.680669E-3	-16.979121E-3	261.135399E-6
-14.680848E-3	-16.978092E-3	261.157751E-6
-14.681205E-3	-16.977020E-3	261.202455E-6
-14.681809E-3	-16.976550E-3	261.537731E-6
-14.682434E-3	-16.976371E-3	262.118876E-6
-14.682882E-3	-16.975991E-3	262.878835E-6
-14.683150E-3	-16.975589E-3	263.750553E-6
-14.683396E-3	-16.975924E-3	264.823437E-6
-14.683619E-3	-16.977288E-3	266.142190E-6
-14.683619E-3	-16.978964E-3	267.483294E-6
-14.683306E-3	-16.980037E-3	268.623233E-6
-14.682792E-3	-16.980372E-3	269.494951E-6
-14.682412E-3	-16.980663E-3	270.210207E-6
-14.682323E-3	-16.981222E-3	270.813704E-6
-14.682390E-3	-16.981512E-3	271.193683E-6
-14.682345E-3	-16.980864E-3	271.148980E-6
-14.682099E-3	-16.979545E-3	270.657241E-6
-14.681764E-3	-16.978540E-3	269.986689E-6
-14.681339E-3	-16.978316E-3	269.271433E-6
-14.680736E-3	-16.978428E-3	268.556178E-6
-14.679886E-3	-16.978137E-3	267.773867E-6
-14.678925E-3	-16.977556E-3	266.946852E-6
-14.678165E-3	-16.977467E-3	266.298652E-6
-14.677718E-3	-16.978204E-3	265.963376E-6
-14.677450E-3	-16.979165E-3	265.784562E-6
-14.677227E-3	-16.979501E-3	265.605748E-6
-14.677115E-3	-16.979232E-3	265.270472E-6
-14.677249E-3	-16.979232E-3	264.868140E-6
-14.677651E-3	-16.979992E-3	264.532864E-6
-14.678143E-3	-16.981110E-3	264.264643E-6
-14.678635E-3	-16.981803E-3	263.996422E-6
-14.679171E-3	-16.982093E-3	263.839960E-6
-14.679953E-3	-16.982563E-3	264.041126E-6
-14.681071E-3	-16.983546E-3	264.644623E-6
-14.682323E-3	-16.984418E-3	265.516341E-6
-14.683507E-3	-16.984507E-3	266.343355E-6
-14.684558E-3	-16.983926E-3	267.013907E-6
-14.685564E-3	-16.983591E-3	267.572701E-6
-14.686458E-3	-16.983904E-3	268.064439E-6
-14.686950E-3	-16.984329E-3	268.489122E-6
-14.686860E-3	-16.984127E-3	268.667936E-6
-14.686257E-3	-16.983390E-3	268.556178E-6
-14.685452E-3	-16.982920E-3	268.176198E-6
-14.684536E-3	-16.983077E-3	267.438591E-6
-14.683463E-3	-16.983300E-3	266.119838E-6
-14.682166E-3	-16.982831E-3	264.152884E-6
-14.680758E-3	-16.981758E-3	261.761248E-6
-14.679439E-3	-16.980886E-3	259.369612E-6
-14.678344E-3	-16.980641E-3	257.402658E-6
-14.677316E-3	-16.980462E-3	256.061554E-6
-14.676288E-3	-16.979702E-3	255.346298E-6
-14.675394E-3	-16.978562E-3	255.301595E-6
-14.674813E-3	-16.977914E-3	256.016850E-6
-14.674656E-3	-16.978204E-3	257.425010E-6
-14.674835E-3	-16.978920E-3	259.213150E-6
-14.675215E-3	-16.979299E-3	261.023641E-6
-14.675885E-3	-16.979344E-3	262.543559E-6
-14.676936E-3	-16.979724E-3	263.772905E-6
-14.678255E-3	-16.980663E-3	264.689326E-6
-14.679462E-3	-16.981445E-3	265.136361E-6
-14.680222E-3	-16.981289E-3	264.935195E-6
-14.680468E-3	-16.980328E-3	264.085829E-6
-14.680378E-3	-16.979478E-3	262.811780E-6
-14.680043E-3	-16.979255E-3	261.336565E-6
-14.679439E-3	-16.979210E-3	259.771943E-6
-14.678545E-3	-16.978629E-3	258.140266E-6
-14.677562E-3	-16.977690E-3	256.642699E-6
-14.676824E-3	-16.977176E-3	255.547464E-6
-14.676467E-3	-16.977444E-3	254.988670E-6
-14.676355E-3	-16.977914E-3	254.832208E-6
-14.676355E-3	-16.977869E-3	254.876912E-6
-14.676422E-3	-16.977400E-3	254.966319E-6
-14.676668E-3	-16.977310E-3	255.167484E-6
-14.677048E-3	-16.977958E-3	255.525112E-6
-14.677271E-3	-16.978696E-3	255.882740E-6
-14.677159E-3	-16.978718E-3	256.016850E-6
-14.676780E-3	-16.978115E-3	255.905092E-6
-14.676400E-3	-16.977690E-3	255.703926E-6
-14.676176E-3	-16.977802E-3	255.547464E-6
-14.676020E-3	-16.977914E-3	255.323946E-6
-14.675818E-3	-16.977333E-3	254.854560E-6
-14.675640E-3	-16.976282E-3	254.139304E-6
-14.675662E-3	-16.975634E-3	253.312290E-6
-14.675885E-3	-16.975857E-3	252.552330E-6
-14.676087E-3	-16.976371E-3	251.814723E-6
-14.676042E-3	-16.976416E-3	251.054764E-6
-14.675818E-3	-16.976058E-3	250.317156E-6
-14.675595E-3	-16.976081E-3	249.870121E-6
-14.675483E-3	-16.976796E-3	249.847770E-6
-14.675349E-3	-16.977556E-3	250.160694E-6
-14.675125E-3	-16.977534E-3	250.607729E-6
-14.674880E-3	-16.976796E-3	251.121819E-6
-14.674880E-3	-16.976103E-3	251.792371E-6
-14.675103E-3	-16.975880E-3	252.664089E-6
-14.675394E-3	-16.975656E-3	253.558159E-6
-14.675573E-3	-16.974807E-3	254.228711E-6
-14.675640E-3	-16.973644E-3	254.653394E-6
-14.675774E-3	-16.973130E-3	255.011022E-6
-14.675975E-3	-16.973644E-3	255.346298E-6
-14.676064E-3	-16.974628E-3	255.592167E-6
-14.675908E-3	-16.975231E-3	255.547464E-6
-14.675595E-3	-16.975410E-3	255.256891E-6
-14.675327E-3	-16.975835E-3	254.899263E-6
-14.675193E-3	-16.976774E-3	254.631042E-6
-14.675036E-3	-16.977556E-3	254.474580E-6
-14.674678E-3	-16.977467E-3	254.318118E-6
-14.674254E-3	-16.976617E-3	254.228711E-6
-14.674008E-3	-16.975857E-3	254.295766E-6
-14.674030E-3	-16.975567E-3	254.653394E-6
-14.674164E-3	-16.975321E-3	255.145133E-6
-14.674231E-3	-16.974539E-3	255.592167E-6
-14.674276E-3	-16.973488E-3	255.994499E-6
-14.674410E-3	-16.973086E-3	256.508589E-6
-14.674678E-3	-16.973667E-3	257.179141E-6
-14.674835E-3	-16.974628E-3	257.894397E-6
-14.674813E-3	-16.975187E-3	258.430839E-6
-14.674768E-3	-16.975366E-3	258.743763E-6
-14.674991E-3	-16.975813E-3	258.922577E-6
-14.675595E-3	-16.976796E-3	258.967280E-6
-14.676422E-3	-16.977601E-3	258.676708E-6
-14.677249E-3	-16.977601E-3	257.961452E-6
-14.678054E-3	-16.976975E-3	257.000327E-6
-14.678925E-3	-16.976617E-3	256.329775E-6
-14.679842E-3	-16.976930E-3	256.307423E-6
-14.680602E-3	-16.977377E-3	256.888568E-6
-14.680982E-3	-16.977265E-3	257.760286E-6
-14.681026E-3	-16.976796E-3	258.743763E-6
-14.680937E-3	-16.976774E-3	259.771943E-6
-14.680780E-3	-16.977534E-3	260.755420E-6
-14.680490E-3	-16.978428E-3	261.470675E-6
-14.679976E-3	-16.978741E-3	261.761248E-6
-14.679439E-3	-16.978540E-3	261.627138E-6
-14.679059E-3	-16.978495E-3	261.336565E-6
-14.678903E-3	-16.978852E-3	261.090696E-6
-14.678814E-3	-16.979009E-3	260.889530E-6
-14.678657E-3	-16.978316E-3	260.733068E-6
-14.678523E-3	-16.977064E-3	260.688365E-6
-14.678545E-3	-16.976193E-3	260.911882E-6
-14.678769E-3	-16.976237E-3	261.493027E-6
-14.678903E-3	-16.976640E-3	262.230635E-6
-14.678836E-3	-16.976751E-3	262.923539E-6
-14.678635E-3	-16.976640E-3	263.504684E-6
-14.678545E-3	-16.977020E-3	264.041126E-6
-14.678612E-3	-16.978025E-3	264.532864E-6
-14.678702E-3	-16.978987E-3	264.778733E-6
-14.678635E-3	-16.979121E-3	264.644623E-6
-14.678456E-3	-16.978584E-3	264.152884E-6
-14.678322E-3	-16.978227E-3	263.594091E-6
-14.678299E-3	-16.978428E-3	263.169408E-6
-14.678277E-3	-16.978651E-3	262.878835E-6
-14.678210E-3	-16.978227E-3	262.632966E-6
-14.678143E-3	-16.977377E-3	262.454152E-6
-14.678277E-3	-16.976930E-3	262.431800E-6
-14.678590E-3	-16.977310E-3	262.655318E-6
-14.678948E-3	-16.977869E-3	262.923539E-6
-14.679216E-3	-16.977869E-3	263.012946E-6
-14.679529E-3	-16.977467E-3	262.923539E-6
-14.680021E-3	-16.977377E-3	262.767076E-6
-14.680646E-3	-16.978003E-3	262.677670E-6
-14.681138E-3	-16.978763E-3	262.632966E-6
-14.681362E-3	-16.978964E-3	262.454152E-6
-14.681406E-3	-16.978808E-3	262.163579E-6
-14.681496E-3	-16.979031E-3	261.917710E-6
-14.681652E-3	-16.979836E-3	261.828303E-6
-14.681675E-3	-16.980596E-3	261.805952E-6
-14.681339E-3	-16.980551E-3	261.671841E-6
-14.680736E-3	-16.979881E-3	261.448324E-6
-14.680155E-3	-16.979389E-3	261.247158E-6
-14.679708E-3	-16.979478E-3	261.202455E-6
-14.679328E-3	-16.979635E-3	261.180103E-6
-14.678903E-3	-16.979165E-3	261.001289E-6
-14.678568E-3	-16.978271E-3	260.666013E-6
-14.678478E-3	-16.977735E-3	260.397792E-6
-14.678635E-3	-16.977824E-3	260.330737E-6
-14.678903E-3	-16.978025E-3	260.375440E-6
-14.679059E-3	-16.977713E-3	260.397792E-6
-14.679193E-3	-16.977221E-3	260.308385E-6
-14.679372E-3	-16.977377E-3	260.286033E-6
-14.679663E-3	-16.978383E-3	260.308385E-6
-14.679931E-3	-16.979590E-3	260.263681E-6
-14.680110E-3	-16.980149E-3	259.973109E-6
-14.680356E-3	-16.980149E-3	259.436667E-6
-14.680892E-3	-16.980350E-3	258.766115E-6
-14.681719E-3	-16.981043E-3	258.073211E-6
-14.682591E-3	-16.981713E-3	257.268548E-6
-14.683306E-3	-16.981736E-3	256.240368E-6
-14.683932E-3	-16.981423E-3	255.100429E-6
-14.684536E-3	-16.981624E-3	254.049897E-6
-14.685117E-3	-16.982608E-3	253.289938E-6
-14.685452E-3	-16.983703E-3	252.686441E-6
-14.685363E-3	-16.984127E-3	252.127647E-6
-14.684916E-3	-16.983949E-3	251.568854E-6
-14.684312E-3	-16.983904E-3	251.211226E-6
-14.683619E-3	-16.984217E-3	251.233578E-6
-14.682703E-3	-16.984306E-3	251.591206E-6
-14.681540E-3	-16.983502E-3	252.172351E-6
-14.680289E-3	-16.982093E-3	253.044069E-6
-14.679238E-3	-16.980998E-3	254.273415E-6
-14.678456E-3	-16.980618E-3	255.882740E-6
-14.677830E-3	-16.980395E-3	257.514417E-6
-14.677271E-3	-16.979791E-3	258.855522E-6
-14.676914E-3	-16.979031E-3	259.682536E-6
-14.676958E-3	-16.978942E-3	260.084867E-6
-14.677383E-3	-16.979724E-3	260.107219E-6
-14.677942E-3	-16.980618E-3	259.704888E-6
-14.678366E-3	-16.980842E-3	258.877873E-6
-14.678702E-3	-16.980551E-3	257.737935E-6
-14.679104E-3	-16.980641E-3	256.597996E-6
-14.679596E-3	-16.981490E-3	255.614519E-6
-14.679998E-3	-16.982540E-3	254.720449E-6
-14.680155E-3	-16.983055E-3	253.759325E-6
-14.680155E-3	-16.983166E-3	252.708793E-6
-14.680177E-3	-16.983569E-3	251.702964E-6
-14.680266E-3	-16.984396E-3	250.875950E-6
-14.680222E-3	-16.984932E-3	250.138342E-6
-14.679953E-3	-16.984440E-3	249.400735E-6
-14.679551E-3	-16.983166E-3	248.685479E-6
-14.679171E-3	-16.981982E-3	248.238444E-6
-14.678881E-3	-16.981266E-3	248.171389E-6
-14.678501E-3	-16.980462E-3	248.439610E-6
-14.677964E-3	-16.979054E-3	248.841941E-6
-14.677405E-3	-16.977422E-3	249.356031E-6
-14.677025E-3	-16.976617E-3	249.981880E-6
-14.676914E-3	-16.977020E-3	250.786543E-6
-14.676914E-3	-16.978003E-3	251.546502E-6
-14.676847E-3	-16.978763E-3	252.082944E-6
-14.676757E-3	-16.979277E-3	252.328813E-6
-14.676780E-3	-16.980104E-3	252.440572E-6
-14.676958E-3	-16.981333E-3	252.485275E-6
-14.677092E-3	-16.982205E-3	252.351165E-6
-14.677092E-3	-16.981959E-3	251.971185E-6
-14.677048E-3	-16.980842E-3	251.367688E-6
-14.677137E-3	-16.979791E-3	250.831246E-6
-14.677405E-3	-16.979277E-3	250.451267E-6
-14.677674E-3	-16.978920E-3	250.160694E-6
-14.677808E-3	-16.978204E-3	249.870121E-6
-14.677919E-3	-16.977422E-3	249.601901E-6
-14.678165E-3	-16.977288E-3	249.557197E-6
-14.678523E-3	-16.977936E-3	249.803066E-6
-14.678814E-3	-16.978629E-3	250.183046E-6
-14.678925E-3	-16.978674E-3	250.473619E-6
-14.678970E-3	-16.978249E-3	250.630081E-6
-14.679149E-3	-16.978182E-3	250.764191E-6
-14.679484E-3	-16.978830E-3	250.965357E-6
-14.679864E-3	-16.979568E-3	251.144171E-6
-14.680110E-3	-16.979724E-3	251.144171E-6
-14.680311E-3	-16.979568E-3	250.898302E-6
-14.680602E-3	-16.979881E-3	250.563025E-6
-14.680892E-3	-16.980976E-3	250.227749E-6
-14.681026E-3	-16.982116E-3	249.758363E-6
-14.680803E-3	-16.982496E-3	249.043107E-6
-14.680356E-3	-16.982183E-3	248.216093E-6
-14.679886E-3	-16.981915E-3	247.456133E-6
-14.679439E-3	-16.981892E-3	246.986747E-6
-14.678925E-3	-16.981624E-3	246.763229E-6
-14.678299E-3	-16.980551E-3	246.718526E-6
-14.677741E-3	-16.979031E-3	246.874988E-6
-14.677517E-3	-16.978003E-3	247.277319E-6
-14.677607E-3	-16.977757E-3	247.925520E-6
-14.677763E-3	-16.977802E-3	248.596072E-6
-14.677830E-3	-16.977489E-3	248.998404E-6
-14.677852E-3	-16.977109E-3	249.087811E-6
-14.677987E-3	-16.977422E-3	248.976052E-6
-14.678210E-3	-16.978607E-3	248.774886E-6
-14.678344E-3	-16.979903E-3	248.461962E-6
-14.678210E-3	-16.980462E-3	247.992575E-6
-14.677919E-3	-16.980439E-3	247.389078E-6
-14.677651E-3	-16.980529E-3	246.651471E-6
-14.677539E-3	-16.980976E-3	245.645642E-6
-14.677428E-3	-16.981199E-3	244.036317E-6
-14.677249E-3	-16.980641E-3	241.778791E-6
-14.677048E-3	-16.979747E-3	239.141285E-6
-14.676936E-3	-16.979478E-3	236.615539E-6
-14.676891E-3	-16.980127E-3	234.693289E-6
-14.676712E-3	-16.980976E-3	233.508646E-6
-14.676265E-3	-16.981244E-3	233.106315E-6
-14.675617E-3	-16.981065E-3	233.419240E-6
-14.675036E-3	-16.981155E-3	234.559178E-6
-14.674634E-3	-16.981825E-3	236.414373E-6
-14.674366E-3	-16.982451E-3	238.627195E-6
-14.674209E-3	-16.982451E-3	240.817666E-6
-14.674343E-3	-16.982138E-3	242.739916E-6
-14.674969E-3	-16.982317E-3	244.416296E-6
